gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3860711480	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000407	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.558339	-56.891271	31.0						2022-03-28T14:52	28	3	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000407		Pablo Preliasco	2022-06-29T18:27:53	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:02:11.285Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3860694672	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000403	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.558081	-56.891443	31.0						2022-03-28T14:45	28	3	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000403		Pablo Preliasco	2022-06-29T18:27:52	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:02:22.425Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3860681565	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000408	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.55827	-56.891292	31.0						2022-04-01T19:36	1	4	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000408		Pablo Preliasco	2022-06-29T18:27:53	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:05:44.183Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3860657523	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000409	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.557908	-56.891571	31.0						2022-04-01T20:05	1	4	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000409		Pablo Preliasco	2022-06-29T18:27:53	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:05:48.354Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3860635358	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123627636	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Entre Ríos	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.15	-58.95							2018-07-08T21:51	8	7	2018	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	123627636		Norberto Muzzachiodi	2022-06-27T00:52:32	CC_BY_NC_4_0	Norberto Muzzachiodi	Norberto Muzzachiodi			2025-07-04T14:05:51.082Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3860621577	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000400	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.558219	-56.891078	31.0						2022-03-28T14:38	28	3	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000400		Pablo Preliasco	2022-06-29T18:27:52	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T13:58:18.067Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3859315623	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000432	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.558098	-56.891421	31.0						2022-04-06T20:34	6	4	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000432		Pablo Preliasco	2022-06-29T18:27:57	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:05:50.926Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3859052751	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000429	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.55796	-56.891292	31.0						2022-04-06T20:33	6	4	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000429		Pablo Preliasco	2022-06-29T18:27:57	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:07:47.310Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3859003609	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124002311	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.558007	-56.891698	15.0						2022-04-10T19:09	10	4	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124002311		Pablo Preliasco	2022-06-29T18:42:25	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:01:37.856Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858936511	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000395	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.55815	-56.891121	31.0						2022-03-28T14:08	28	3	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000395		Pablo Preliasco	2022-06-29T18:27:51	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:01:36.907Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858895675	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000426	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.55827	-56.891164	31.0						2022-04-06T20:23	6	4	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000426		Pablo Preliasco	2022-06-29T18:27:56	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:07:18.558Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858779535	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000419	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.558081	-56.891314	31.0						2022-04-03T20:38	3	4	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000419		Pablo Preliasco	2022-06-29T18:27:55	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:01:58.338Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858775528	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124000393	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.558115	-56.89125	31.0						2022-03-28T14:06	28	3	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124000393		Pablo Preliasco	2022-06-29T18:27:51	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:01:40.401Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858756574	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/124002313	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.557843	-56.891902	15.0						2022-04-13T21:01	13	4	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	124002313		Pablo Preliasco	2022-06-29T18:42:25	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:03:49.817Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858703082	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122249154	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Entre Ríos	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.686986	-59.844408	1636.0						2022-06-17T17:50	17	6	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	122249154		juliansabattini	2022-06-18T02:15:38	CC_BY_NC_4_0	juliansabattini	juliansabattini			2025-07-04T14:04:36.725Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858666053	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122087035	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	domesticus	SUBSPECIES	Sus scrofa domesticus Linnaeus, 1758	Sus scrofa domesticus		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.243694	-59.36685	849.0						2018-11-17T14:51	17	11	2018	11374585	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	122087035		Gonzalo Diaz	2022-06-16T23:04:42	CC_BY_NC_4_0	Gonzalo Diaz	Gonzalo Diaz			2025-07-04T14:07:44.711Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858539923	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122087037	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	domesticus	SUBSPECIES	Sus scrofa domesticus Linnaeus, 1758	Sus scrofa domesticus		AR		Chaco	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-25.641248	-60.263877	122.0						2016-09-07T11:30	7	9	2016	11374585	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	122087037		Gonzalo Diaz	2022-06-16T23:04:43	CC_BY_NC_4_0	Gonzalo Diaz	Gonzalo Diaz			2025-07-04T14:03:41.990Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3858484096	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/122293280	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.566523	-56.92536							2022-06-17T15:25:37	17	6	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	122293280		Pablo Preliasco	2022-06-18T11:54:41	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:02:00.458Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
382132338	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	"Ao. ""del Boquete"""	Rio negro	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	ROMERO Y RETOLAZA, 1980-1394-1				CC_BY_4_0					2025-07-04T23:01:57.967Z		CONTINENT_DERIVED_FROM_COUNTRY
382132326	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	L. de Los Palos	Chubut	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	LEMA ET AL, 1995-1394-1				CC_BY_4_0					2025-07-04T23:01:57.965Z		CONTINENT_DERIVED_FROM_COUNTRY
382132325	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Cerro Saraza hta. Pampa del Toro	Rio negro	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	JONES, 1985-1394-1				CC_BY_4_0					2025-07-04T23:01:57.965Z		CONTINENT_DERIVED_FROM_COUNTRY
382132323	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Laguna Amor, ca. Secc. Villegas	Rio negro	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	GIACCHINO, 1982-1394-1				CC_BY_4_0					2025-07-04T23:01:57.965Z		CONTINENT_DERIVED_FROM_COUNTRY
382132321	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Ao. Lovco	Rio negro	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	GIACCHINO Y POSADAS, 1982-1394-1				CC_BY_4_0					2025-07-04T23:01:57.966Z		CONTINENT_DERIVED_FROM_COUNTRY
382132301	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	picada entre L. Steffen y L. Martin	Rio negro	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	GARIN, 1979-1394-1				CC_BY_4_0					2025-07-04T23:01:58Z		CONTINENT_DERIVED_FROM_COUNTRY
382132299	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Cordón Cerro Cuevas	Chubut	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	FERREYRA Y VIDOZ, 2007-1394-1				CC_BY_4_0					2025-07-04T23:01:58.026Z		CONTINENT_DERIVED_FROM_COUNTRY
382132298	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	700 mrs. oeste Paso Mamuil Malal	Neuquen	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	DITGEN, 2002-1394-1				CC_BY_4_0					2025-07-04T23:01:58.026Z		CONTINENT_DERIVED_FROM_COUNTRY
382132281	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Paso Vuriloche	Rio negro	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	BENAVIDEZ, 1985B-1394-1				CC_BY_4_0					2025-07-04T23:01:58.026Z		CONTINENT_DERIVED_FROM_COUNTRY
382132270	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	nacientes R. Minero	Neuquen	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	BELETZKY, 1981B-1394-1				CC_BY_4_0					2025-07-04T23:01:58.020Z		CONTINENT_DERIVED_FROM_COUNTRY
382132260	0409a304-cc5d-4af6-b509-5b6667905117		Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa	Linnaeus, 1758	AR	Cordón de la veranada	Rio negro	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862					0.0	0.0	0.0	0.0					7705930	7705930	HUMAN_OBSERVATION	APN-AR	FUENTES-IABIN	ALMUNO, 1978-1394-1				CC_BY_4_0					2025-07-04T23:01:58.019Z		CONTINENT_DERIVED_FROM_COUNTRY
3743078444	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107285201	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.331537	-57.068093							2022-02-22T15:49:31	22	2	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	107285201		Pablo Preliasco	2022-02-23T00:00:09	CC_BY_NC_4_0	Pablo Preliasco	Pablo Preliasco			2025-07-04T14:01:47.066Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
373236415	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:392-41.	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Buenos Aires	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-37.15553	-60.026256	490060.62										7705930	7705930	PRESERVED_SPECIMEN	MACN	MACN-Ma	392-41.				CC_BY_4_0					2025-07-04T23:03:57.688Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3466394702	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106079811	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-38.005361	-65.576534	4384.0						2022-01-17T12:31	17	1	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	106079811		Leonardo Quintana	2022-02-03T18:02:42	CC_BY_NC_4_0	Leonardo Quintana	Leonardo Quintana			2025-07-04T14:03:40.544Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3466065512	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106042344	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	domesticus	SUBSPECIES	Sus scrofa domesticus Linnaeus, 1758	Sus scrofa domesticus		AR		Santa Fe	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.655113	-60.752604	31.0						2022-02-01T19:32	1	2	2022	11374585	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	106042344		Andrés Pautasso	2022-02-02T22:59:23	CC_BY_NC_4_0	Andrés Pautasso	Andrés Pautasso			2025-07-04T14:05:35.995Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3457188614	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104236569	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-37.368794	-64.599867	2845.0						2022-01-02T17:01	2	1	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	104236569		DANIEL OSCAR MOLINA	2022-01-03T01:46:24	CC_BY_NC_4_0	DANIEL OSCAR MOLINA	DANIEL OSCAR MOLINA			2025-07-04T14:05:39.679Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3457111610	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104304579	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-37.368794	-64.599867	2845.0						2022-01-03T19:23	3	1	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	104304579		DANIEL OSCAR MOLINA	2022-01-03T22:23:47	CC_BY_NC_4_0	DANIEL OSCAR MOLINA	DANIEL OSCAR MOLINA			2025-07-04T14:05:39.422Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3457111375	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104236629	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		La Pampa	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-37.368794	-64.599867	2845.0						2022-01-02T17:01	2	1	2022	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	104236629		DANIEL OSCAR MOLINA	2022-01-03T01:47:40	CC_BY_NC_4_0	DANIEL OSCAR MOLINA	DANIEL OSCAR MOLINA			2025-07-04T13:58:01.915Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3457020767	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/102477247	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Corrientes	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-27.601731	-56.722315							2021-10-26T11:32:28	26	10	2021	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	102477247		Nicolas Olejnik	2021-12-04T23:59:06	CC_BY_NC_4_0	Patricia Mancilla Iglesias	Patricia Mancilla Iglesias			2025-07-04T14:01:27.481Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3456878554	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/102780706	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Neuquén	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-40.148393	-70.745997	15.0						2021-12-09T11:14	9	12	2021	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	102780706		Nicolas Olejnik	2021-12-09T19:56:53	CC_BY_4_0	Nicolas Olejnik	Nicolas Olejnik			2025-07-04T14:01:49.939Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
3456741511	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103662905	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa		SPECIES	Sus scrofa Linnaeus, 1758	Sus scrofa		AR		Entre Ríos	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-31.892102	-58.237124	61.0						2021-12-04T06:52	4	12	2021	7705930	7705930	HUMAN_OBSERVATION	iNaturalist	Observations	103662905		Tiziano Luka Pesci Rubilar	2021-12-26T01:55:01	CC_BY_NC_4_0	Nestor Ruben Vazquez Prieto	Nestor Ruben Vazquez Prieto			2025-07-04T14:03:35.424Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
